StnID,dpt_wmo_id,distance_km,elevation_diff_m,Lat,Lon,Elev,State/Province,Name,UTC_Offset,POR_Date_Range,PCT_POR_Good,Num_Year_Overlap,Num_Valid_Years,PCT_Good_Overlap_1h,Num_Year_Overlap_1h,PCT_Good_Overlap_24h,Num_Year_Overlap_24h,KG
USW00012911,722535-12909,35.12440491827774,11.900000000000006,29.5325,-98.2623,221.9,TX,RANDOLPH AFB,-6,19401101-20240403, 92.3%,85.0,85.0,98.8,85.0,99.1,85.0,Cfa
USC00419527,723630-23047,49.6799545531183,62.700000000000045,34.7933,-101.5483,1036.3,TX,WAYSIDE,-6,19410601-20240422, 79.8%,81.0,80.0,96.1,79.0,95.8,78.0,BSk
USC00415410,722670-23042,3.307166147328145,3.899999999999977,33.6897,-101.8219,989.1,TX,LUBBOCK 9 N,-6,19420901-20240402, 94.7%,80.0,79.0,95.9,80.0,96.5,79.0,BSk
USC00413133,722580-13960,36.545029821417714,3.6999999999999886,32.5338,-96.6608,143.3,TX,FERRIS,-6,19460701-20240304, 89.2%,78.0,78.0,99.9,78.0,100.0,78.0,Cfa
USC00085612,747950-12867,13.98361791873897,8.7,28.1136,-80.654,10.7,FL,MELBOURNE WFO,-5,19420101-20240401, 95.0%,78.0,78.0,89.7,78.0,90.2,78.0,Cfa
USC00299156,723676-23048,8.19311302122433,15.400000000000093,35.2005,-103.6866,1245.4,NM,TUCUMCARI 4 NE,-7,19471101-20240401, 93.7%,78.0,78.0,99.4,78.0,98.9,77.0,BSk
USC00408562,723270-13897,42.671323541870265,48.1,36.471,-86.8415,227.1,TN,SPRINGFIELD EXPERIMENT STATION,-6,19480901-20240404, 87.3%,77.0,77.0,100.0,77.0,100.0,77.0,Cfa
USW00013802,724338-13802,0.0,4.0,38.55,-89.85,135.0,IL,BELLEVILLE SCOTT AAF,-6,19480701-20240401, 92.4%,77.0,77.0,99.9,77.0,99.9,77.0,Dfa
USC00121739,725330-14827,31.14399659653203,11.199999999999989,41.1452,-85.4898,254.2,IN,COLUMBIA CITY,-5,19480701-20240401, 88.2%,77.0,77.0,99.9,77.0,99.9,77.0,Dfa
USC00337935,745700-13840,26.1452486934099,39.89999999999998,39.9735,-83.8072,289.9,OH,SPRINGFIELD WATER TREATMENT PLANT,-5,19480801-20240401, 85.7%,77.0,77.0,99.8,77.0,99.9,77.0,Dfa
USC00112011,725340-14819,38.28918933942763,31.40000000000001,41.4492,-87.6221,216.4,IL,CRETE PUBLIC WORKS,-6,19480701-20240412, 88.3%,77.0,77.0,99.8,77.0,99.8,77.0,Dfa
USC00111577,725300-94846,27.806241988725823,15.0,41.7373,-87.7773,189.0,IL,CHICAGO MIDWAY AP 3SW,-6,19480701-20240401, 95.9%,77.0,77.0,99.7,77.0,99.7,77.0,Dfa
USC00357127,726940-24232,45.35825423503358,94.0,45.3033,-122.9133,157.0,OR,REX 1 S,-8,19480801-20240401, 96.4%,77.0,77.0,100.0,77.0,100.0,77.0,Csb
USC00110082,725440-14923,42.66859565055461,29.80000000000001,41.0578,-90.5655,204.8,IL,ALEXIS 1 SW,-6,19480701-20240408, 93.4%,77.0,77.0,100.0,77.0,100.0,77.0,Dfa
USC00405108,723270-13897,35.08986379627611,19.0,36.2291,-86.318,160.0,TN,LEBANON,-6,19480901-20240401, 85.9%,77.0,77.0,100.0,77.0,100.0,77.0,Cfa
USC00325479,727640-24011,12.689014038618676,30.399999999999977,46.8127,-100.9097,533.4,ND,MANDAN EXP STATION,-6,19481001-20240401, 94.1%,77.0,77.0,99.5,77.0,98.8,76.0,BSk
USC00385493,747900-13849,37.73439324966441,47.1,33.6988,-80.1992,25.9,SC,MANNING,-5,19480601-20240304, 83.3%,77.0,77.0,99.5,77.0,99.6,77.0,Cfa
USC00080845,722030-12844,34.798291457555806,6.1,26.3676,-80.1107,9.1,FL,BOCA RATON,-5,19420101-20220316, 85.1%,77.0,77.0,95.4,77.0,95.3,77.0,Am
USC00391452,726540-14936,44.08358476969799,64.19999999999999,44.6889,-97.8896,454.2,SD,CARPENTER 4NNE,-6,19480801-20240403, 90.9%,77.0,77.0,99.9,77.0,99.8,75.0,Dfa
USC00357572,726980-24229,19.58652398464892,6.199999999999999,45.6555,-122.8338,12.2,OR,SAUVIES ISLAND,-8,19480701-20240408, 95.7%,77.0,77.0,99.9,77.0,99.9,77.0,Csb
USC00114355,725440-14923,40.831356055260905,7.400000000000006,41.4255,-91.0094,167.6,IL,ILLINOIS CITY DAM 16,-6,19480701-20240401, 94.5%,77.0,77.0,100.0,77.0,100.0,77.0,Dfa
USC00124782,725350-14848,19.54441488913774,21.30000000000001,41.5269,-86.2692,256.3,IN,LAKEVILLE,-5,19480701-20240401, 93.4%,77.0,77.0,99.9,77.0,100.0,77.0,Dfa
USC00244143,726776-24036,23.56517367500061,13.400000000000093,47.2531,-109.361,1243.6,MT,HILGER,-7,19480701-20240405, 91.3%,77.0,77.0,99.0,77.0,98.3,77.0,Dfb
USC00200662,726387-14850,39.51342161405195,5.5,44.9758,-85.198,190.5,MI,BELLAIRE,-5,19480701-20240401, 92.6%,77.0,77.0,98.9,77.0,98.8,77.0,Dfb
USC00203295,726360-14840,12.209412969275563,7.099999999999994,43.0618,-86.2044,182.9,MI,GRAND HAVEN WASTEWATER PLANT,-5,19480701-20240411, 89.2%,77.0,77.0,99.4,77.0,99.5,77.0,Dfa
USC00210746,727470-14918,49.55812909888429,19.899999999999977,48.1969,-93.7994,371.9,MN,BIG FALLS,-6,19480801-20240401, 85.9%,77.0,77.0,99.3,77.0,99.1,77.0,Dfb
USC00212166,726440-14925,33.689763111630974,10.199999999999989,44.0317,-92.8691,386.8,MN,DODGE CENTER,-6,19480826-20240407, 84.2%,77.0,77.0,100.0,77.0,99.9,77.0,Dfa
USC00215987,726580-14922,45.45850589831524,17.30000000000001,44.4753,-93.1486,271.3,MN,NORTHFIELD 2NNE,-6,19480801-20240401, 91.8%,77.0,77.0,100.0,77.0,100.0,77.0,Dfa
USC00217941,726440-14925,24.277047439625075,8.399999999999977,43.6933,-92.3926,388.6,MN,SPRING VALLEY,-6,19480801-20240405, 91.2%,77.0,77.0,100.0,77.0,100.0,77.0,Dfa
USC00137572,725485-14940,25.577216440457708,13.0,42.9216,-93.2827,349.0,IA,SHEFFIELD 3 NW,-6,19480801-20240403, 92.5%,77.0,77.0,99.8,77.0,100.0,77.0,Dfa
USC00124908,724380-93819,40.45218186201992,41.89999999999998,40.0516,-86.475,282.9,IN,LEBANON WATER WORKS,-5,19480701-20240405, 94.3%,77.0,77.0,100.0,77.0,100.0,77.0,Dfa
USC00137326,725485-14940,41.18297647769239,14.800000000000011,43.3817,-92.9232,347.2,IA,ST ANSGAR,-6,19480809-20240405, 93.0%,77.0,77.0,99.9,77.0,100.0,77.0,Dfa
USC00272174,726050-14745,45.06826714222875,79.8,43.1419,-70.95,23.2,NH,DURHAM,-5,19480501-20240402, 83.8%,77.0,77.0,99.8,77.0,99.8,75.0,Dfb
USC00135584,725540-14949,48.96443299245854,11.199999999999989,41.55,-95.9333,307.8,IA,MISSOURI VALLEY 2 WSW,-6,19480801-20240305, 87.3%,77.0,77.0,98.6,77.0,99.3,76.0,Dfa
USC00134381,999999-14931,47.73770863133941,53.400000000000006,40.3968,-91.3749,160.6,IA,KEOKUK LOCK DAM 19,-6,19480801-20240401, 92.6%,77.0,77.0,100.0,77.0,100.0,77.0,Dfa
USC00132977,725485-14940,29.264823191399334,28.100000000000023,43.2844,-93.6305,390.1,IA,FOREST CITY 2 NNE,-6,19480801-20240402, 78.1%,77.0,77.0,99.9,77.0,99.9,77.0,Dfa
USC00299686,747320-99999,10.351093521482218,27.0,32.7822,-106.1759,1221.0,NM,WHITE SANDS NAT'L MON.,-7,19471101-20240413, 94.9%,77.0,77.0,97.5,77.0,97.0,77.0,BWk
USC00124181,725330-14827,28.12673925262608,20.19999999999999,40.856,-85.4988,222.8,IN,HUNTINGTON,-5,19480701-20240402, 88.8%,77.0,77.0,99.8,77.0,99.7,77.0,Dfa
USC00180700,724050-13743,22.80079050868965,40.2,39.0302,-76.9315,44.2,MD,BELTSVILLE,-5,19480501-20240301, 91.6%,77.0,77.0,98.4,77.0,99.1,77.0,Cfa
USC00476718,726410-14837,44.13556343037449,21.69999999999999,43.5306,-89.437,239.3,WI,PORTAGE WWTP,-6,19480801-20240402, 92.9%,77.0,77.0,100.0,77.0,100.0,77.0,Dfa
USW00024137,727796-24137,0.6291008066005026,2.7999999999999545,48.6036,-112.3766,1171.8,MT,CUT BANK AIRPORT,-7,19480701-20231206, 91.6%,76.0,76.0,99.3,76.0,99.3,76.0,BSk
USC00471578,726435-14991,9.420560692097643,19.099999999999994,44.9277,-91.4081,249.9,WI,CHIPPEWA FALLS,-6,19480801-20240402, 85.9%,76.0,76.0,98.0,76.0,98.2,76.0,Dfa
USC00315830,723090-13754,22.71305041376691,5.0,34.7336,-76.7357,3.0,NC,MOREHEAD CITY 2 WNW,-5,19480601-20240410, 86.3%,77.0,76.0,100.0,77.0,100.0,77.0,Cfa
USC00315814,723140-13881,42.77997081678522,43.19999999999999,35.594,-80.8393,265.2,NC,MOORESVILLE 2 WNW,-5,19490301-20240401, 91.0%,76.0,76.0,100.0,76.0,100.0,76.0,Cfa
USC00471568,726450-14898,49.74436746183704,48.0,44.0328,-88.1468,256.0,WI,CHILTON,-6,19480801-20240322, 93.8%,76.0,76.0,98.2,76.0,98.9,76.0,Dfb
USC00330107,725250-14852,49.76106400841888,33.39999999999998,40.9551,-81.1167,321.6,OH,ALLIANCE 3 NNW,-5,19480801-20240401, 83.4%,76.0,76.0,99.2,76.0,99.5,76.0,Dfa
USC00086880,722110-12842,43.37669419904434,17.3,27.609,-82.3476,18.3,FL,PARRISH,-5,19440818-20210709, 89.9%,76.0,76.0,97.0,76.0,96.6,76.0,Cfa
USC00406371,723270-13897,34.7618044259622,15.900000000000006,35.9204,-86.3727,163.1,TN,MURFREESBORO 5 N,-6,19480901-20240403, 88.6%,76.0,76.0,100.0,76.0,100.0,76.0,Cfa
USC00281351,724088-13707,49.323414667396335,1.9000000000000004,38.9534,-74.9361,6.1,NJ,CAPE MAY 2 NW,-5,19480501-20240211, 84.8%,76.0,76.0,96.9,76.0,96.7,76.0,Cfa
USC00330639,725250-14852,36.54441469471199,38.0,41.0431,-81.0091,317.0,OH,BERLIN LAKE,-5,19480801-20240405, 88.5%,76.0,76.0,99.3,76.0,99.1,76.0,Dfa
USC00473038,726430-14920,33.343603587671915,3.1999999999999886,43.5705,-91.2295,194.8,WI,GENOA DAM 8,-6,19480801-20240419, 89.5%,76.0,76.0,98.3,76.0,98.4,76.0,Dfa
USC00475335,726435-14991,36.01037220669579,29.69999999999999,44.8741,-91.9365,239.3,WI,MENOMONIE,-6,19480801-20240401, 88.6%,76.0,76.0,99.5,76.0,99.2,75.0,Dfa
USC00336196,725240-14820,33.53988784043145,12.699999999999989,41.2802,-82.2187,248.7,OH,OBERLIN,-5,19480801-20240401, 91.2%,76.0,76.0,99.5,76.0,99.6,76.0,Dfa
USC00413691,722595-13911,42.52583529564444,6.699999999999989,32.9506,-97.0553,178.3,TX,GRAPEVINE DAM,-6,19490623-20240131, 90.2%,76.0,76.0,99.5,76.0,99.9,76.0,Cfa
USC00419532,722597-93985,27.313160459797945,6.199999999999989,32.7479,-97.7704,293.2,TX,WEATHERFORD,-6,19471001-20240205, 93.7%,76.0,76.0,94.4,77.0,95.2,75.0,Cfa
USC00338552,745700-13840,37.62793336058988,60.60000000000002,40.0991,-83.7823,310.6,OH,URBANA WRF,-5,19491101-20240401, 77.3%,76.0,76.0,99.9,76.0,100.0,76.0,Dfa
USC00387560,747900-13849,44.32257898659354,12.299999999999995,33.6575,-80.7724,85.3,SC,ST MATTHEWS,-5,19480601-20231208, 90.9%,76.0,76.0,99.6,76.0,99.7,76.0,Cfa
USC00339312,725210-14895,42.82887261240308,57.10000000000002,40.7813,-81.9199,310.9,OH,WOOSTER EXP STATION,-5,19480801-20240403, 93.6%,76.0,76.0,99.6,76.0,99.6,76.0,Dfa
USC00355969,727910-94224,48.38385526834306,3.7,45.7149,-123.8869,6.7,OR,NEHALEM,-8,19480701-20240401, 92.5%,76.0,76.0,98.7,76.0,98.9,76.0,Csb
USC00230789,724400-13995,41.85395295657367,83.19999999999999,37.6164,-93.3914,300.8,MO,BOLIVAR 1 NE,-6,19480801-20240403, 80.3%,76.0,76.0,100.0,76.0,100.0,73.0,Dfa
USC00220237,723340-13893,32.43787367423197,17.0,34.7802,-90.1153,93.0,MS,ARKABUTLA DAM,-6,19471004-20240410, 87.2%,77.0,76.0,100.0,77.0,99.8,77.0,Cfa
USC00217184,726430-14920,40.7527752777329,36.69999999999999,43.8052,-91.7501,234.7,MN,RUSHFORD,-6,19480801-20240401, 88.2%,76.0,76.0,98.5,76.0,98.9,76.0,Dfa
USC00478259,726435-14991,40.9549920940407,28.5,44.4965,-91.3965,297.5,WI,STRUM 4 S,-6,19480801-20240406, 88.2%,76.0,76.0,98.5,76.0,99.3,74.0,Dfa
USC00410691,722595-13911,12.522443488114932,55.80000000000001,32.6475,-97.4439,240.8,TX,BENBROOK DAM,-6,19490622-20240131, 90.8%,76.0,76.0,99.7,76.0,99.9,75.0,Cfa
USC00336949,725210-14895,28.377200620726512,30.600000000000023,41.1366,-81.2844,337.4,OH,RAVENNA 2 S,-5,19480801-20240402, 85.2%,76.0,75.0,99.7,75.0,99.3,75.0,Dfa
USC00388879,723100-13883,41.2478410951604,47.8,33.6398,-81.3722,115.8,SC,WAGENER 1SW,-5,19480601-20240306, 87.1%,75.0,75.0,100.0,75.0,100.0,75.0,Cfa
USC00119816,725320-14842,30.540651338020822,4.900000000000006,40.7779,-90.0073,203.9,IL,YATES CITY,-6,19501201-20240401, 88.5%,75.0,75.0,100.0,75.0,99.9,75.0,Dfa
USC00094941,723240-13882,22.264701442084547,39.5,34.853,-85.3142,243.5,GA,CHICKAMAUGA 2 SW,-5,19480601-20240410, 80.4%,75.0,75.0,100.0,75.0,100.0,74.0,Cfa
USC00364325,725250-14852,32.42905420362304,42.60000000000002,41.4992,-80.4681,312.4,PA,JAMESTOWN 2 NW,-5,19480501-20240405, 83.4%,75.0,75.0,99.3,75.0,99.3,75.0,Dfb
USC00092485,722270-13864,24.2959242381348,11.699999999999989,33.9982,-84.751,313.3,GA,DALLAS 7 NE,-5,19480601-20240302, 93.7%,75.0,75.0,97.0,75.0,97.3,75.0,Cfa
USC00131245,725540-14949,46.206227853811775,13.199999999999989,41.2738,-95.4025,332.2,IA,CARSON 3NNE,-6,19501001-20240304, 95.6%,75.0,75.0,98.5,75.0,98.6,75.0,Dfa
USC00259050,725560-14941,46.609937101012896,22.19999999999999,42.2949,-97.0569,453.8,NE,WAYNE 4 NW,-6,19480801-20240317, 90.4%,76.0,75.0,99.9,76.0,99.7,76.0,Dfa
USC00214937,726510-14944,45.36633782853632,25.19999999999999,43.6658,-96.2022,457.2,MN,LUVERNE,-6,19501001-20240401, 85.3%,75.0,75.0,100.0,75.0,100.0,75.0,Dfa
USC00221389,722350-03940,39.19194609158511,13.799999999999995,32.6713,-90.0361,76.2,MS,CANTON 4N,-6,19471008-20240301, 85.3%,76.0,75.0,100.0,75.0,100.0,75.0,Cfa
USC00143527,724585-93997,46.40690998520789,44.60000000000002,38.8586,-99.3358,612.6,KS,HAYS 1 S,-6,19480801-20240405, 92.7%,75.0,75.0,98.1,75.0,98.6,75.0,Dfa
USC00253469,725540-14949,24.29387449364476,31.5,41.13,-96.1988,350.5,NE,GRETNA 3ESE,-6,19501101-20240301, 93.2%,75.0,75.0,98.5,75.0,99.0,74.0,Dfa
USC00256720,725560-14941,26.183942857285235,28.399999999999977,42.2015,-97.5377,504.4,NE,PIERCE,-6,19480801-20230328, 93.6%,75.0,75.0,99.9,75.0,99.9,75.0,Dfa
USC00415094,722580-13960,39.37920927523116,8.400000000000006,33.0352,-96.4861,155.4,TX,LAVON DAM,-6,19490701-20240327, 81.6%,75.0,75.0,100.0,75.0,100.0,75.0,Cfa
USC00137340,725460-14933,30.004766763908265,37.69999999999999,41.2875,-93.8078,323.7,IA,ST CHARLES,-6,19480801-20221005, 90.2%,75.0,75.0,100.0,75.0,100.0,75.0,Dfa
USC00048218,725845-23225,44.88419378924709,94.59999999999992,39.5833,-120.3705,1516.4,CA,SIERRAVILLE RS,-8,19480701-20240403, 83.2%,76.0,75.0,97.7,76.0,97.1,75.0,Dsb
USC00336650,745700-13840,36.984044022160894,10.0,40.1311,-84.2344,260.0,OH,PIQUA WWTP,-5,19480801-20240402, 83.2%,74.0,74.0,99.8,74.0,99.5,74.0,Dfa
USC00131257,725470-94908,27.58085651198608,67.9,42.2979,-91.0116,248.1,IA,CASCADE,-6,19480801-20240404, 95.1%,74.0,74.0,92.4,74.0,93.1,74.0,Dfa
USC00251145,725660-24028,46.87690652038391,87.70000000000005,41.6681,-103.1038,1118.3,NE,BRIDGEPORT,-7,19480801-20210712, 91.3%,74.0,74.0,100.0,74.0,100.0,74.0,BSk
USC00339224,745700-13840,46.63434024099423,49.0,39.4391,-83.8527,299.0,OH,WILMINGTON,-5,19480801-20240401, 85.6%,75.0,74.0,99.8,75.0,100.0,74.0,Dfa
USC00135796,999999-14931,43.93718173304181,6.699999999999989,40.9601,-91.5851,220.7,IA,MOUNT PLEASANT 1 SW,-6,19480801-20240401, 85.6%,74.0,74.0,100.0,74.0,100.0,74.0,Dfa
USC00235594,724400-13995,39.60328239925028,0.6999999999999886,37.2091,-93.8356,384.7,MO,MILLER,-6,19510101-20240401, 90.0%,74.0,74.0,100.0,74.0,100.0,74.0,Dfa
USC00132240,725460-14933,48.094164650072656,53.89999999999998,41.5077,-94.2269,339.9,IA,DEXTER,-6,19480801-20230801, 82.9%,74.0,74.0,100.0,74.0,100.0,74.0,Dfa
USC00291963,722686-23008,25.80667581182905,42.79999999999996,34.5988,-103.2161,1351.8,NM,CLOVIS 13 N,-7,19490701-20240403, 95.4%,74.0,74.0,95.9,73.0,96.2,73.0,BSk
USC00458207,727810-24243,47.71468592195935,93.3,46.3236,-120.0103,227.7,WA,SUNNYSIDE,-8,19480701-20230803, 84.1%,74.0,74.0,99.1,74.0,99.3,73.0,BWk
USC00086240,722210-13858,5.969590345535177,3.3999999999999986,30.5316,-86.4928,22.6,FL,NICEVILLE,-6,19500701-20240408, 89.3%,75.0,74.0,99.9,75.0,99.8,74.0,Cfa
USW00023047,723630-23047,0.6639691952480841,0.2999999999999545,35.2203,-101.7173,1099.3,TX,AMARILLO AP,-6,19410201-20190402, 93.0%,74.0,74.0,94.0,74.0,93.5,73.0,BSk
USC00381726,722180-03820,39.89564390671081,81.9,33.6634,-82.1897,121.9,SC,CLARKS HILL 1 W,-5,19520108-20240305, 89.5%,73.0,73.0,99.8,73.0,99.9,73.0,Cfa
USC00419715,722560-13959,31.534893034867604,24.0,31.8611,-97.375,175.0,TX,WHITNEY DAM,-6,19520617-20240312, 94.1%,73.0,73.0,100.0,73.0,100.0,73.0,Cfa
USC00333021,725246-14891,26.68455139140877,42.39999999999998,40.7231,-82.7999,356.6,OH,GALION WATER WORKS,-5,19480801-20240409, 85.9%,73.0,73.0,89.2,74.0,92.0,73.0,Dfa
USC00101018,726810-24131,15.46473152689058,5.600000000000023,43.5253,-116.0542,865.6,ID,BOISE LUCKY PEAK DAM,-7,19510101-20240405, 87.7%,73.0,73.0,99.8,73.0,99.7,73.0,BSk
USC00471913,725470-94908,32.4948369334547,19.399999999999977,42.5998,-90.4241,296.6,WI,CUBA CITY,-6,19480801-20240401, 84.2%,73.0,73.0,93.6,73.0,93.7,73.0,Dfa
USC00412096,722597-93985,48.06740064523512,33.0,32.5224,-97.6477,320.0,TX,CRESSON,-6,19460901-20210205, 93.1%,73.0,73.0,93.4,73.0,94.7,72.0,Cfa
USC00273182,726050-14745,32.5252091183835,34.19999999999999,43.4703,-71.6537,137.2,NH,FRANKLIN FALLS DAM,-5,19480501-20240411, 86.7%,76.0,73.0,99.8,73.0,99.8,72.0,Dfb
USC00350471,726917-24284,31.66906380183745,3.2,43.1502,-124.4003,8.2,OR,BANDON 2 NNE,-8,19481001-20210527, 89.1%,73.0,73.0,98.6,73.0,98.6,73.0,Csb
USC00366111,725200-94823,41.77359979656137,78.89999999999998,40.412,-79.7245,262.1,PA,MURRYSVILLE 2 SW,-5,19480501-20240301, 79.2%,74.0,73.0,98.7,74.0,99.2,73.0,Dfa
USC00045983,725957-24215,0.931754067233616,4.2999999999999545,41.3167,-122.3167,1078.7,CA,MOUNT SHASTA WSO CITY,-8,19480801-20240322, 86.3%,72.0,72.0,99.0,72.0,99.4,72.0,Csb
USC00032544,723418-13977,49.109582170265966,13.900000000000006,33.7222,-94.3975,128.9,AR,FOREMAN,-6,19480501-20240202, 83.8%,72.0,72.0,93.3,72.0,94.4,72.0,Cfa
USC00242584,727755-24112,47.62503681899583,37.5,47.8433,-111.5795,1095.5,MT,DUTTON 6 E,-7,19480701-20240404, 92.1%,72.0,72.0,91.3,72.0,93.9,70.0,BSk
USC00330493,725210-14895,32.30350718714313,67.80000000000001,40.6335,-81.5577,300.2,OH,BEACH CITY LAKE,-5,19480801-20240201, 79.9%,74.0,72.0,99.7,72.0,99.5,72.0,Dfa
USC00331818,725260-14860,35.07628330590185,26.90000000000001,41.9602,-80.5728,195.1,OH,CONNEAUT,-5,19480801-20240415, 74.9%,73.0,72.0,99.8,73.0,99.7,72.0,
USC00486597,725744-24027,32.14266803878132,6.900000000000091,41.3185,-108.9176,2053.1,WY,MUD SPRINGS,-7,19530509-20240414, 89.4%,72.0,72.0,99.5,72.0,100.0,70.0,BSk
USC00412404,722590-03927,41.69617005839479,45.0,33.2333,-97.2,210.0,TX,DENTON EXP STN,-6,19460801-20240307, 92.0%,72.0,72.0,92.4,72.0,93.2,72.0,Cfa
USC00270998,726050-14745,47.68778023556819,43.900000000000006,43.5984,-71.7185,146.9,NH,BRISTOL,-5,19480501-20181011, 85.3%,71.0,71.0,99.8,71.0,99.9,71.0,Dfb
USC00049053,725895-94236,28.48688893015616,13.200000000000044,41.96,-121.4745,1230.8,CA,TULELAKE,-8,19480701-20240404, 92.6%,71.0,71.0,90.4,72.0,88.3,70.0,BSk
USC00380736,747900-13849,36.847720208252646,19.700000000000003,34.2246,-80.2191,53.3,SC,BISHOPVILLE 1.4 ENE,-5,19480601-20180228, 86.3%,71.0,71.0,99.4,71.0,99.1,71.0,Cfa
USC00153929,724240-13807,45.49459059074451,10.199999999999989,37.5316,-85.735,240.2,KY,HODGENVILLE LINCOLN P,-5,19480801-20200901, 81.5%,71.0,71.0,99.3,71.0,99.6,71.0,Cfa
USC00416177,722446-93987,44.13817648952013,45.6,31.6163,-94.643,132.6,TX,NACOGDOCHES,-6,19471001-20240207, 79.0%,71.0,71.0,98.9,71.0,99.2,71.0,Cfa
USC00176435,726071-14606,14.859668282377124,40.3,44.8785,-68.6688,17.7,ME,ORONO 2,-5,19540801-20240401, 89.3%,71.0,71.0,99.7,71.0,99.8,71.0,Dfb
